timestamp	outcome	moves_count	white_username	white_rating	black_username	black_rating	time_class	service	eco_name	eco_code	eco_category	white_acl	black_acl	white_opening_score	white_advantage_capitalization_winrate	white_resourcefulness_windrawrate	white_tactics_score	white_inaccuracies_per_game	white_inaccuracies_per_opening	white_inaccuracies_per_middlegame	white_inaccuracies_per_endgame	white_mistakes_per_game	white_mistakes_per_opening	white_mistakes_per_middlegame	white_mistakes_per_endgame	white_blunders_per_game	white_blunders_per_opening	white_blunders_per_middlegame	white_blunders_per_endgame	white_endgame_winrate	white_endgame_winrate_with_equal	white_endgame_winrate_with_advantage	white_endgame_winrate_with_disadvantage	white_long_thinking_outcome_score	white_time_advantage_score	white_significant_time_advantage_winrate	white_significant_time_disadvantage_winrate	black_opening_score	black_advantage_capitalization_winrate	black_resourcefulness_windrawrate	black_tactics_score	black_inaccuracies_per_game	black_inaccuracies_per_opening	black_inaccuracies_per_middlegame	black_inaccuracies_per_endgame	black_mistakes_per_game	black_mistakes_per_opening	black_mistakes_per_middlegame	black_mistakes_per_endgame	black_blunders_per_game	black_blunders_per_opening	black_blunders_per_middlegame	black_blunders_per_endgame	black_endgame_winrate	black_endgame_winrate_with_equal	black_endgame_winrate_with_advantage	black_endgame_winrate_with_disadvantage	black_long_thinking_outcome_score	black_time_advantage_score	black_significant_time_advantage_winrate	black_significant_time_disadvantage_winrate
1631396556	1	68	ieshuaganocry	1919	vasco-teixeira	1830	blitz	SERVICE_LICHESS	Sicilian Defense: Najdorf Variation	B90	Sicilian Defense	-4	-40	1	1	None	0.4377	0.1449	0.1250	0.1500	0.1463	0.0725	0.0000	0.0500	0.0976	0.0870	0.0000	0.1500	0.0732	1.0000	None	1.0000	None	0.3333	0.0444	None	None	1	None	0	0.3353	0.3235	0.1250	0.3158	0.3658	0.0588	0.0000	0.1053	0.0488	0.1029	0.0000	0.1579	0.0976	0.0000	None	None	0.0000	0.0000	0.9556	None	None
1631375954	0	32	ieshuaganocry	1914	akoulane	1914	blitz	SERVICE_LICHESS	Russian Game: Three Knights Game	C42	Russian Game	-30	-20	0	None	0	0.2375	0.2188	0.2500	0.3125	0.0000	0.0625	0.0000	0.0625	0.1250	0.1250	0.1250	0.0625	0.2500	0.0000	None	None	0.0000	0.3333	0.0323	None	0	1	1	None	0.6750	0.2812	0.3750	0.3125	0.1250	0.0625	0.1250	0.0625	0.0000	0.0312	0.0000	0.0000	0.1250	1.0000	None	1.0000	None	0.3333	0.9677	1	None
1631371775	1	10	arief_05	1907	ieshuaganocry	1920	blitz	SERVICE_LICHESS	Italian Game: Two Knights Defense	C55	Italian Game	-19	-9	0	1	None	0.9200	0.2000	0.2500	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.6875	None	None	0	None	0	0.1556	0.1111	0.1250	0.0000	None	0.2222	0.1250	1.0000	None	0.1111	0.1250	0.0000	None	None	None	None	None	None	0.3125	None	None
1631370737	1	66	ieshuaganocry	1926	mkantar64	2065	blitz	SERVICE_LICHESS	Ruy Lopez: Morphy Defense, Anderssen Variation	C77	Ruy Lopez	-20	-10	1	None	1	0.3818	0.2273	0.1250	0.3158	0.2051	0.0758	0.0000	0.1053	0.0769	0.0909	0.0000	0.1053	0.1026	1.0000	None	1.0000	None	0.6667	0.2460	None	None	1	0	None	0.5077	0.1692	0.1250	0.3684	0.0789	0.0462	0.0000	0.0526	0.0526	0.0769	0.0000	0.1579	0.0526	0.0000	None	None	0.0000	0.5000	0.7540	None	None
1631369488	0	20	kadangyan	1903	ieshuaganocry	1918	blitz	SERVICE_LICHESS	Queen's Gambit Declined: Harrwitz Attack	D35	Queen's Gambit Declined	-20	-20	1	None	None	0.3400	0.1500	0.1250	0.1667	None	0.1000	0.0000	0.1667	None	0.1000	0.0000	0.1667	None	None	None	None	None	None	0.0000	None	None	1	None	None	0.6000	0.3500	0.1250	0.5000	None	0.0500	0.0000	0.0833	None	0.0500	0.0000	0.0833	None	None	None	None	None	None	1.0000	None	None
1631368908	1	30	ieshuaganocry	1912	socionom	1899	blitz	SERVICE_LICHESS	Dutch Defense: Normal Variation	A84	Dutch Defense	0	-55	1	1	None	0.9871	0.0323	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.1786	None	1	1	None	0	0.3800	0.4667	0.3750	0.5000	None	0.0333	0.0000	0.0455	None	0.1000	0.0000	0.1364	None	None	None	None	None	None	0.8214	0	None
1631368541	1	12	socionom	1905	ieshuaganocry	1906	blitz	SERVICE_LICHESS	King's Gambit Accepted, Blachly Gambit	C37	King's Gambit Accepted, Blachly Gambit	-5	-5	0	1	None	0.9077	0.2308	0.1250	0.4000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.8571	None	None	0	None	0	0.1667	0.0833	0.0000	0.2500	None	0.1667	0.2500	0.0000	None	0.1667	0.0000	0.5000	None	None	None	None	None	None	0.1429	None	None
1631350104	1	28	ieshuaganocry	1912	rajankanchi	1771	blitz	SERVICE_LICHESS	Queen's Pawn Game: Zukertort Variation	D02	Queen's Pawn Game	-10	-20	1	1	None	0.7000	0.1071	0.0000	0.1500	None	0.0714	0.0000	0.1000	None	0.0357	0.0000	0.0500	None	None	None	None	None	0.6667	0.9423	1	None	1	None	0	0.3222	0.2593	0.0000	0.3684	None	0.0370	0.0000	0.0526	None	0.1111	0.0000	0.1579	None	None	None	None	None	0.6667	0.0577	None	0
1631476440	2	88	ieshuaganocry	2105	kustura98	2075	rapid	SERVICE_LICHESS	Four Knights Game	C46	Four Knights Game	0	-20	1	0	None	0.7546	0.0682	0.2500	0.0741	0.0377	0.0455	0.0000	0.1111	0.0189	0.0341	0.0000	0.0370	0.0377	0.0000	None	0.0000	None	0.0000	0.2118	None	None	1	None	1	0.2023	0.2184	0.2500	0.2692	0.1887	0.0920	0.0000	0.1538	0.0755	0.1264	0.0000	0.0769	0.1698	0.0000	None	None	0.0000	0.0000	0.7882	None	None
1631465453	2	34	sergey_1967	2159	ieshuaganocry	2105	rapid	SERVICE_LICHESS	Bishop's Opening: Berlin Defense	C24	Bishop's Opening	-19	-9	1	0	1	0.5412	0.0000	0.0000	0.0000	0.0000	0.0294	0.0000	0.0000	0.1429	0.0882	0.0000	0.0526	0.2857	0.0000	None	0.0000	None	None	0.9516	0	None	1	0	1	0.7333	0.0303	0.0000	0.0000	0.1429	0.0909	0.0000	0.1111	0.1429	0.0303	0.0000	0.0556	0.0000	0.0000	None	None	0.0000	1.0000	0.0484	None	0
1631642804	2	76	ieshuaganocry	1913	gutshotjimmy	1874	blitz	SERVICE_LICHESS	Caro-Kann Defense: Advance Variation, Short Variation	B12	Caro-Kann Defense	-30	0	1	None	1	0.2263	0.1974	0.0000	0.1538	0.2364	0.1579	0.0000	0.3077	0.1454	0.1053	0.0000	0.0000	0.1454	0.0000	None	None	0.0000	None	0.7703	0	None	1	0	None	0.7760	0.0400	0.0000	0.0769	0.0370	0.0133	0.0000	0.0769	0.0000	0.0400	0.0000	0.0769	0.0370	0.0000	None	0.0000	None	0.5000	0.2297	None	0
1631750122	1	14	ieshuaganocry	1929	pouljin	1898	blitz	SERVICE_LICHESS	King's Gambit Accepted, Fischer Defense	C34	King's Gambit Accepted, Fischer Defense	0	-29	1	1	None	0.9000	0.3571	0.3750	0.3333	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.0000	0.7273	None	None	1	None	0	0.2462	0.1538	0.1250	0.2000	None	0.0769	0.0000	0.2000	None	0.1538	0.0000	0.4000	None	None	None	None	None	0.0000	0.2727	None	None
1631749962	2	42	ieshuaganocry	1924	carlescr	1942	blitz	SERVICE_LICHESS	French Defense: Advance Variation	C02	French Defense	-20	-10	1	None	1	0.7571	0.2857	0.0000	0.3529	None	0.1190	0.0000	0.1471	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.2000	0.6710	0	None	1	0	None	0.6286	0.1429	0.0000	0.1765	None	0.0714	0.0000	0.0882	None	0.0476	0.0000	0.0588	None	None	None	None	None	0.5000	0.3290	None	0
1631748182	1	64	platothewise	1976	ieshuaganocry	1924	blitz	SERVICE_LICHESS	Queen's Pawn Game: Chigorin Variation	D00	Queen's Pawn Game	-9	-20	1	1	None	0.8338	0.1385	0.1250	0.3158	0.0526	0.0308	0.0000	0.1053	0.0000	0.0154	0.0000	0.0526	0.0000	1.0000	None	1.0000	None	0.0000	0.5083	None	None	1	None	0	0.4125	0.2500	0.3750	0.2632	0.2162	0.0312	0.0000	0.0000	0.0541	0.0938	0.0000	0.0526	0.1351	0.0000	None	None	0.0000	0.2500	0.4917	None	None
1631747473	1	40	ieshuaganocry	1929	mjcool2j	1946	blitz	SERVICE_LICHESS	French Defense: Advance Variation	C02	French Defense	-10	-20	1	None	None	0.4244	0.1220	0.1250	0.1429	0.0000	0.1463	0.0000	0.2143	0.0000	0.0732	0.0000	0.1071	0.0000	1.0000	1.0000	None	None	0.5000	0.2055	None	1	1	None	None	0.2600	0.1250	0.1250	0.1482	0.0000	0.0750	0.0000	0.1111	0.0000	0.1500	0.0000	0.1482	0.4000	0.0000	0.0000	None	None	0.6000	0.7945	0	None
1631746653	0	28	miller321	1905	ieshuaganocry	1922	blitz	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	-19	-9	1	None	0	0.5286	0.1071	0.0000	0.1500	None	0.0714	0.0000	0.1000	None	0.0714	0.0000	0.1000	None	None	None	None	None	0.4286	0.5490	None	0	1	1	None	0.9714	0.0714	0.0000	0.1000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.4510	1	None
1631745844	0	44	kcaj6	1769	ieshuaganocry	1917	blitz	SERVICE_LICHESS	Queen's Pawn Game: Colle System	D04	Queen's Pawn Game	-50	-30	1	None	0	0.4636	0.3409	0.1250	0.4375	0.0000	0.0909	0.0000	0.0625	0.5000	0.0682	0.0000	0.0625	0.2500	0.0000	None	None	0.0000	0.3333	0.3684	None	None	1	1	None	0.6273	0.3182	0.2500	0.3871	0.0000	0.0455	0.0000	0.0645	0.0000	0.0455	0.0000	0.0645	0.0000	1.0000	None	1.0000	None	0.3333	0.6316	None	None
1631741536	0	57	ieshuaganocry	2112	gilga	2125	rapid	SERVICE_LICHESS	Old Indian Defense	A53	Old Indian Defense	-39	-20	0	None	0	0.4790	0.2982	0.2500	0.3750	0.2727	0.0702	0.0000	0.1250	0.0606	0.0702	0.1250	0.0000	0.0909	0.0000	None	None	0.0000	None	0.7727	None	None	1	1	None	0.6561	0.1228	0.0000	0.2667	0.0882	0.0351	0.0000	0.0667	0.0294	0.0526	0.0000	0.0000	0.0882	1.0000	None	1.0000	None	None	0.2273	None	None
1631740486	1	28	ieshuaganocry	2119	chess_225	2068	rapid	SERVICE_LICHESS	Sicilian Defense: Open	B32	Sicilian Defense	-10	-15	1	1	None	0.9172	0.1034	0.1250	0.0952	None	0.0345	0.0000	0.0476	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.5000	0.1765	None	None	1	None	0	0.3714	0.1786	0.1250	0.2000	None	0.0357	0.0000	0.0500	None	0.1071	0.0000	0.1500	None	None	None	None	None	0.0000	0.8235	None	None
1631739825	1	26	chess_225	2074	ieshuaganocry	2112	rapid	SERVICE_LICHESS	King's Gambit Accepted, King's Knight Gambit	C37	King's Gambit Accepted, King's Knight Gambit	-60	-64	0	1	1	0.3667	0.2593	0.2500	0.2632	None	0.1482	0.2500	0.1053	None	0.0741	0.0000	0.1053	None	None	None	None	None	None	0.2800	None	None	1	0	0	0.2538	0.3077	0.5000	0.2222	None	0.0385	0.0000	0.0556	None	0.1923	0.0000	0.2778	None	None	None	None	None	1.0000	0.7200	None	None
1631735701	1	28	ieshuaganocry	2120	wassymsalameh	2112	rapid	SERVICE_LICHESS	Pirc Defense	B00	Pirc Defense	-45	-40	1	1	1	0.5862	0.2069	0.2500	0.1905	None	0.1379	0.0000	0.1905	None	0.0345	0.0000	0.0476	None	None	None	None	None	0.0000	0.3269	None	None	1	0	0	0.3429	0.2500	0.2500	0.2500	None	0.1786	0.0000	0.2500	None	0.0714	0.0000	0.1000	None	None	None	None	None	0.0000	0.6731	None	None
1631734931	0	16	wassymsalameh	2118	ieshuaganocry	2113	rapid	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	-20	-19	1	0	0	0.3750	0.0625	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	0.1875	0.0000	0.3750	None	None	None	None	None	0.6667	0.0370	None	0	0	1	1	0.8000	0.1250	0.2500	0.0000	None	0.1250	0.1250	0.1250	None	0.0000	0.0000	0.0000	None	None	None	None	None	None	0.9630	1	None
1631833587	0	28	ieshuaganocry	1924	thakurrajesh	1950	blitz	SERVICE_LICHESS	French Defense: Advance Variation, Euwe Variation	C02	French Defense	-30	-10	1	None	0	0.4286	0.2500	0.1250	0.3000	None	0.1071	0.0000	0.1500	None	0.0714	0.0000	0.1000	None	None	None	None	None	0.3333	0.0204	None	0	1	1	None	0.9000	0.2593	0.1250	0.3158	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.9796	1	None
1631833138	1	20	ieshuaganocry	1929	skrieger0	1893	blitz	SERVICE_LICHESS	French Defense: Advance Variation, Euwe Variation	C02	French Defense	-10	-10	0	1	1	0.5400	0.2500	0.3750	0.1667	None	0.1000	0.0000	0.1667	None	0.0500	0.0000	0.0833	None	None	None	None	None	None	0.1471	None	None	1	0	0	0.2600	0.2000	0.2500	0.1667	None	0.0500	0.0000	0.0833	None	0.1500	0.0000	0.2500	None	None	None	None	None	None	0.8529	None	None
1631829309	1	26	oshnik	2168	ieshuaganocry	2107	rapid	SERVICE_LICHESS	Polish Opening: Czech Defense	A00	Polish Opening	-9	-10	1	1	1	0.7630	0.1482	0.0000	0.2105	None	0.0000	0.0000	0.0000	None	0.0370	0.0000	0.0526	None	None	None	None	None	0.0000	0.9388	None	None	1	0	0	0.5231	0.0385	0.0000	0.0556	None	0.0769	0.0000	0.1111	None	0.0769	0.0000	0.1111	None	None	None	None	None	0.0000	0.0612	None	None
1631780326	1	54	sunshine1978	1947	ieshuaganocry	1924	blitz	SERVICE_LICHESS	Russian Game: Classical Attack	C42	Russian Game	-9	-29	1	1	None	0.9564	0.1091	0.1250	0.2632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	None	1.0000	None	0.6000	0.0566	None	1	1	None	0	0.4741	0.2037	0.0000	0.1111	0.3214	0.0741	0.0000	0.1667	0.0357	0.0741	0.0000	0.0556	0.1071	0.0000	None	None	0.0000	1.0000	0.9434	0	None
1631978004	0	35	ieshuaganocry	1912	keisejm	1909	blitz	SERVICE_LICHESS	Philidor Defense: Exchange Variation	C41	Philidor Defense	-20	-20	1	0	0	0.2971	0.1714	0.1250	0.1304	0.5000	0.0286	0.0000	0.0435	0.0000	0.1429	0.0000	0.1304	0.5000	0.0000	None	None	0.0000	0.2500	0.7612	None	None	1	1	1	0.6571	0.1714	0.1250	0.2273	0.0000	0.1143	0.0000	0.1818	0.0000	0.0286	0.0000	0.0455	0.0000	1.0000	None	1.0000	None	0.5000	0.2388	None	None
1631976810	0	38	zel1k	1879	ieshuaganocry	1918	blitz	SERVICE_LICHESS	Russian Game: Classical Attack	C42	Russian Game	-10	0	1	None	0	0.4842	0.1053	0.1250	0.1111	0.0833	0.0789	0.0000	0.1111	0.0833	0.0789	0.0000	0.1111	0.0833	0.0000	0.0000	None	None	0.4000	0.4857	0	None	1	1	None	0.6526	0.1579	0.1250	0.2222	0.0833	0.0263	0.0000	0.0556	0.0000	0.0526	0.0000	0.1111	0.0000	1.0000	1.0000	None	None	0.1667	0.5143	None	1
1631972898	1	52	guerino92	1929	ieshuaganocry	1913	blitz	SERVICE_LICHESS	Russian Game: Paulsen Attack	C42	Russian Game	-20	-30	1	1	1	0.5924	0.1132	0.0000	0.2222	0.1111	0.0000	0.0000	0.0000	0.0000	0.0755	0.0000	0.2222	0.0556	1.0000	1.0000	None	None	0.6000	0.9700	1	None	0	0	0	0.2385	0.2308	0.0000	0.2222	0.2857	0.0577	0.0000	0.2222	0.0286	0.1346	0.1250	0.1111	0.1429	0.0000	0.0000	None	None	0.5000	0.0300	None	0
1631957919	0	22	ieshuaganocry	1919	lucianoluna_unap	1958	blitz	SERVICE_LICHESS	Rat Defense: Small Center Defense	C00	Rat Defense	-60	-25	1	None	0	0.3783	0.3478	0.1250	0.4667	None	0.0870	0.0000	0.1333	None	0.0870	0.0000	0.1333	None	None	None	None	None	1.0000	0.8649	None	None	1	1	None	0.8454	0.2727	0.1250	0.3571	None	0.0455	0.0000	0.0714	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.0000	0.1351	None	None
1632069830	1	22	alechco	1883	ieshuaganocry	1906	blitz	SERVICE_LICHESS	King's Gambit Accepted, Schallopp Defense	C34	King's Gambit Accepted, Schallopp Defense	-35	-70	1	1	None	0.7565	0.2174	0.3750	0.1333	None	0.1304	0.0000	0.2000	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.3333	0.7000	None	None	0	None	0	0.1091	0.1818	0.5000	0.0000	None	0.1818	0.1250	0.2143	None	0.1818	0.0000	0.2857	None	None	None	None	None	0.5000	0.3000	None	None
1632166692	0	24	ieshuaganocry	1889	swmitdembmw	1964	blitz	SERVICE_LICHESS	Scotch Game: Schmidt Variation	C45	Scotch Game	-39	-4	0	None	0	0.4500	0.2917	0.2500	0.3125	None	0.0417	0.0000	0.0625	None	0.0833	0.1250	0.0625	None	None	None	None	None	0.5000	0.5556	0	None	1	1	None	0.8333	0.1667	0.1250	0.1875	None	0.0833	0.0000	0.1250	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.5000	0.4444	None	1
1632158106	0	28	ieshuaganocry	1894	to49	1930	blitz	SERVICE_LICHESS	Sicilian Defense: McDonnell Attack	B21	Sicilian Defense	-20	-10	1	None	0	0.2571	0.2857	0.2500	0.3000	None	0.0357	0.0000	0.0500	None	0.1429	0.0000	0.2000	None	None	None	None	None	0.3333	0.0980	None	0	1	1	None	0.7429	0.1071	0.0000	0.1500	None	0.0357	0.0000	0.0500	None	0.0357	0.0000	0.0500	None	None	None	None	None	0.6667	0.9020	1	None
1632157271	1	36	salahsaadeldin1954	1920	ieshuaganocry	1899	blitz	SERVICE_LICHESS	Russian Game: Three Knights Game	C42	Russian Game	-19	-29	1	None	None	0.7889	0.1944	0.2500	0.1765	0.1818	0.0000	0.0000	0.0000	0.0000	0.0278	0.0000	0.0000	0.0909	1.0000	1.0000	None	None	0.5000	0.8413	1	None	1	None	None	0.6686	0.1429	0.1250	0.0588	0.3000	0.0000	0.0000	0.0000	0.0000	0.0571	0.0000	0.0000	0.2000	0.0000	0.0000	None	None	0.8333	0.1587	None	0
1632148373	1	40	s_subba_raju	1857	ieshuaganocry	1905	blitz	SERVICE_LICHESS	Nimzo-Larsen Attack: Modern Variation	A01	Nimzo-Larsen Attack	-10	-25	1	1	1	0.7756	0.1951	0.0000	0.2381	0.2500	0.0244	0.0000	0.0000	0.0833	0.0244	0.0000	0.0476	0.0000	1.0000	None	1.0000	None	1.0000	0.8846	1	None	1	0	0	0.6000	0.3250	0.0000	0.3500	0.5000	0.0500	0.0000	0.0500	0.0833	0.0500	0.0000	0.0500	0.0833	0.0000	None	None	0.0000	0.3333	0.1154	None	0
1632147896	1	42	ieshuaganocry	1912	shahriar5141	1870	blitz	SERVICE_LICHESS	Sicilian Defense	B50	Sicilian Defense	-10	-19	1	1	1	0.7767	0.2093	0.1250	0.3636	0.0000	0.0233	0.0000	0.0455	0.0000	0.0233	0.0000	0.0455	0.0000	1.0000	1.0000	None	None	0.5000	0.8889	None	1	1	0	0	0.5524	0.1190	0.1250	0.1429	0.0769	0.0476	0.0000	0.0952	0.0000	0.0714	0.0000	0.0952	0.0769	0.0000	0.0000	None	None	0.5000	0.1111	0	None
1632247116	0	21	ieshuaganocry	2101	corrinna1916	2137	rapid	SERVICE_LICHESS	Pirc Defense	B07	Pirc Defense	-45	-20	1	None	0	0.2429	0.2857	0.2500	0.3077	None	0.0476	0.0000	0.0769	None	0.1429	0.0000	0.2308	None	None	None	None	None	None	0.5641	None	None	1	1	None	0.7333	0.2381	0.3750	0.1538	None	0.1429	0.0000	0.2308	None	0.0000	0.0000	0.0000	None	None	None	None	None	1.0000	0.4359	None	None
1632243946	1	18	i_am_aravind	1916	ieshuaganocry	1884	blitz	SERVICE_LICHESS	Russian Game: Urusov Gambit	C42	Russian Game	-14	-115	0	1	1	0.3790	0.0526	0.1250	0.0000	None	0.0000	0.0000	0.0000	None	0.1579	0.2500	0.0909	None	None	None	None	None	0.6667	0.8125	1	None	1	0	0	0.1333	0.1667	0.0000	0.3000	None	0.1667	0.2500	0.1000	None	0.2778	0.1250	0.4000	None	None	None	None	None	0.3333	0.1875	None	0
1632331226	1	24	ieshuaganocry	1893	johnnyg13bgood	1819	blitz	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	-10	-20	1	1	None	0.8080	0.1200	0.0000	0.1765	None	0.1200	0.0000	0.1765	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.6000	0.9783	1	None	1	None	0	0.8000	0.2500	0.0000	0.3750	None	0.0833	0.0000	0.1250	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.3333	0.0217	None	0
1632330748	0	18	johnnyg13bgood	1824	ieshuaganocry	1888	blitz	SERVICE_LICHESS	Russian Game: Cochrane Gambit, Center Variation	C42	Russian Game	-19	-9	1	0	None	0.6667	0.1667	0.1250	0.2000	None	0.0000	0.0000	0.0000	None	0.0556	0.0000	0.1000	None	None	None	None	None	0.8333	0.2121	None	0	0	None	1	0.2889	0.1111	0.1250	0.1000	None	0.1111	0.1250	0.1000	None	0.1111	0.0000	0.2000	None	None	None	None	None	0.0000	0.7879	1	None
1632330438	1	42	ieshuaganocry	1883	johnnyg13bgood	1829	blitz	SERVICE_LICHESS	Ruy Lopez: Morphy Defense, Anderssen Variation	C77	Ruy Lopez	-20	-24	1	None	1	0.6000	0.1628	0.0000	0.1923	0.2222	0.0930	0.0000	0.1154	0.1111	0.0465	0.0000	0.0769	0.0000	1.0000	None	None	1.0000	0.0000	0.8049	1	None	1	0	None	0.6381	0.1190	0.0000	0.1200	0.2222	0.1667	0.0000	0.1600	0.3333	0.0238	0.0000	0.0400	0.0000	0.0000	None	0.0000	None	0.5556	0.1951	None	0
1632328777	1	20	dorkwhoforks	1847	ieshuaganocry	1878	blitz	SERVICE_LICHESS	Four Knights Game: Italian Variation	C46	Four Knights Game	-20	-20	1	1	None	0.5810	0.1905	0.2500	0.1538	None	0.0952	0.0000	0.1538	None	0.0476	0.0000	0.0769	None	None	None	None	None	0.2500	0.9460	None	None	0	None	0	0.3000	0.1000	0.1250	0.0833	None	0.1500	0.1250	0.1667	None	0.1000	0.0000	0.1667	None	None	None	None	None	0.5000	0.0541	None	None
1632328444	1	24	ieshuaganocry	1885	kimikov	1877	blitz	SERVICE_LICHESS	Philidor Defense: Hanham Variation, Schlechter Variation	C41	Philidor Defense	-15	-15	1	None	None	0.7600	0.1200	0.1250	0.1176	None	0.0000	0.0000	0.0000	None	0.0400	0.0000	0.0588	None	None	None	None	None	1.0000	0.0000	None	1	1	None	None	0.5667	0.0833	0.0000	0.1250	None	0.0000	0.0000	0.0000	None	0.0833	0.0000	0.1250	None	None	None	None	None	0.5000	1.0000	0	None
1632320738	1	34	ieshuaganocry	1879	evgeniyzarutskiy	1882	blitz	SERVICE_LICHESS	Robatsch (Modern) Defense	B06	Robatsch (Modern) Defense	-30	-70	1	1	1	0.2235	0.1765	0.1250	0.1923	None	0.1176	0.0000	0.1538	None	0.1176	0.0000	0.1538	None	None	None	None	None	0.2000	0.6154	1	1	1	0	0	0.1546	0.2727	0.3750	0.2400	None	0.1212	0.0000	0.1600	None	0.1515	0.0000	0.2000	None	None	None	None	None	0.3333	0.3846	0	0
1632320005	1	92	anatolipov	1793	ieshuaganocry	1873	blitz	SERVICE_LICHESS	Queen's Gambit Declined	D53	Queen's Gambit Declined	-20	-50	1	1	None	0.9097	0.0645	0.1250	0.2000	0.0000	0.0108	0.0000	0.0400	0.0000	0.0108	0.0000	0.0000	0.0167	1.0000	None	1.0000	None	0.2500	0.0950	None	1	0	None	0	0.1696	0.2826	0.1250	0.3600	0.2712	0.1087	0.1250	0.1600	0.0847	0.1413	0.0000	0.0000	0.2203	0.0000	None	None	0.0000	0.1667	0.9050	0	None
1632318994	1	20	ieshuaganocry	2113	kazamah	2026	rapid	SERVICE_LICHESS	King's Gambit Accepted: Sörensen Gambit	C37	King's Gambit Accepted	-30	-29	0	None	1	0.6000	0.3500	0.3750	0.3333	None	0.0500	0.1250	0.0000	None	0.0500	0.1250	0.0000	None	None	None	None	None	None	0.2286	None	None	1	0	None	0.5842	0.3158	0.2500	0.3636	None	0.0526	0.1250	0.0000	None	0.0526	0.0000	0.0909	None	None	None	None	None	None	0.7714	None	None
1632318671	0	6	shuchalin73	2078	ieshuaganocry	2107	rapid	SERVICE_LICHESS	King's Gambit Accepted: King Knight's Gambit	C39	King's Gambit Accepted	-29	-10	0	None	0	0.3333	0.1667	0.1667	None	None	0.0000	0.0000	None	None	0.1667	0.1667	None	None	None	None	None	None	None	0.7778	None	None	1	1	None	1.0000	0.0000	0.0000	None	None	0.0000	0.0000	None	None	0.0000	0.0000	None	None	None	None	None	None	None	0.2222	None	None
1632317742	2	61	ieshuaganocry	1880	hooligandi	1744	blitz	SERVICE_LICHESS	Queen's Pawn Game: Mason Attack	D00	Queen's Pawn Game	0	-30	1	0	None	0.6066	0.0492	0.0000	0.1500	0.0000	0.0492	0.0000	0.1500	0.0000	0.0656	0.1250	0.0500	0.0606	0.0000	None	0.0000	None	0.5000	0.8609	None	None	0	None	1	0.3246	0.2131	0.1250	0.2500	0.2121	0.0984	0.0000	0.1500	0.0909	0.0984	0.1250	0.0500	0.1212	0.0000	None	None	0.0000	0.2500	0.1391	None	None
1632317100	0	29	hooligandi	1744	ieshuaganocry	1880	blitz	SERVICE_LICHESS	Petrov's Defense	C42	Petrov's Defense	-30	-20	1	None	0	0.2621	0.2414	0.2500	0.2381	None	0.0345	0.0000	0.0476	None	0.1724	0.0000	0.2381	None	None	None	None	None	0.4000	0.0893	None	0	1	1	None	0.3931	0.1724	0.0000	0.2381	None	0.0345	0.0000	0.0476	None	0.1034	0.0000	0.1429	None	None	None	None	None	1.0000	0.9107	1	None
1632316532	1	18	nunoflyer	1934	ieshuaganocry	1880	blitz	SERVICE_LICHESS	Russian Game: Urusov Gambit	C42	Russian Game	-9	-20	0	1	None	0.9000	0.2778	0.6250	0.0000	None	0.0000	0.0000	0.0000	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.6000	0.0312	None	1	0	None	0	0.2588	0.1765	0.1250	0.2222	None	0.0588	0.1250	0.0000	None	0.1765	0.1250	0.2222	None	None	None	None	None	0.0000	0.9688	0	None
1632315695	1	24	ieshuaganocry	1885	kaiserfranz	1874	blitz	SERVICE_LICHESS	Indian Game	A45	Indian Game	-20	-19	1	1	None	0.7500	0.2500	0.0000	0.3750	None	0.1250	0.0000	0.1875	None	0.0000	0.0000	0.0000	None	None	None	None	None	0.2500	0.3095	None	1	0	None	0	0.3565	0.1739	0.3750	0.0667	None	0.1304	0.1250	0.1333	None	0.0870	0.0000	0.1333	None	None	None	None	None	0.5000	0.6905	0	None
